[2022-04-05 10:56:17 PM-MyTrain_Val.py-INFO:Network-Train]
[2022-04-05 11:39:08 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0460/0548], Total_loss: 0.3663 Loss1: 0.2981 Loss2: 0.0681]
[2022-04-05 11:39:16 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0480/0548], Total_loss: 0.3733 Loss1: 0.3049 Loss2: 0.0684]
[2022-04-05 11:39:24 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0500/0548], Total_loss: 0.3546 Loss1: 0.2874 Loss2: 0.0672]
[2022-04-05 11:39:31 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0520/0548], Total_loss: 0.3383 Loss1: 0.2736 Loss2: 0.0647]
[2022-04-05 11:39:39 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0540/0548], Total_loss: 0.3433 Loss1: 0.2775 Loss2: 0.0658]
[2022-04-05 11:39:42 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0548/0548], Total_loss: 0.3615 Loss1: 0.2954 Loss2: 0.0660]
[2022-04-05 11:39:42 PM-MyTrain_Val.py-INFO:[Train Info]: Epoch [002/100], Loss_AVG: 0.4005]
[2022-04-05 11:43:02 PM-MyTrain_Val.py-INFO:[Val Info]:Epoch:2 MAE:0.0025364179749146087 bestEpoch:2 bestMAE:0.0025364179749146087]
[2022-04-05 11:43:04 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0001/0548], Total_loss: 0.3582 Loss1: 0.2906 Loss2: 0.0676]
[2022-04-05 11:43:11 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [003/100], Step [0020/0548], Total_loss: 0.3768 Loss1: 0.3063 Loss2: 0.0705]
